payment_id,amount_inr,failure_reason,payment_method,successful_payments,failed_payments,previous_attempts,hours_since_failure,customer_tenure_days,prior_recovery_rate,customer_value_inr,failure_hour,action,recovered
pay_00075,300,card_declined,card,9,3,0,6.06,178,0.615,1964,23,payment_link,0
pay_00075,300,card_declined,card,9,3,0,6.06,178,0.615,1964,23,reminder,1
pay_00075,300,card_declined,card,9,3,0,6.06,178,0.615,1964,23,escalate,0
pay_00076,1184,insufficient_funds,card,6,2,2,5.61,158,0.57,897,4,retry,0
pay_00076,1184,insufficient_funds,card,6,2,2,5.61,158,0.57,897,4,payment_link,0
pay_00076,1184,insufficient_funds,card,6,2,2,5.61,158,0.57,897,4,reminder,1
pay_00076,1184,insufficient_funds,card,6,2,2,5.61,158,0.57,897,4,escalate,1
pay_00077,1874,bank_timeout,upi,5,2,0,0.27,738,0.744,1188,2,retry,1
pay_00077,1874,bank_timeout,upi,5,2,0,0.27,738,0.744,1188,2,payment_link,0
pay_00077,1874,bank_timeout,upi,5,2,0,0.27,738,0.744,1188,2,reminder,0
pay_00077,1874,bank_timeout,upi,5,2,0,0.27,738,0.744,1188,2,escalate,1
pay_00078,4142,insufficient_funds,upi,8,2,0,5.72,371,0.935,4600,1,retry,0
pay_00078,4142,insufficient_funds,upi,8,2,0,5.72,371,0.935,4600,1,payment_link,1
pay_00078,4142,insufficient_funds,upi,8,2,0,5.72,371,0.935,4600,1,reminder,1
pay_00078,4142,insufficient_funds,upi,8,2,0,5.72,371,0.935,4600,1,escalate,0
pay_00079,6127,bank_timeout,upi,11,2,0,18.49,232,0.81,8283,10,retry,1
pay_00079,6127,bank_timeout,upi,11,2,0,18.49,232,0.81,8283,10,payment_link,0
pay_00079,6127,bank_timeout,upi,11,2,0,18.49,232,0.81,8283,10,reminder,1
pay_00079,6127,bank_timeout,upi,11,2,0,18.49,232,0.81,8283,10,escalate,0
pay_00080,4495,insufficient_funds,upi,9,0,0,20.09,330,0.934,3583,3,retry,0
pay_00080,4495,insufficient_funds,upi,9,0,0,20.09,330,0.934,3583,3,payment_link,0
pay_00080,4495,insufficient_funds,upi,9,0,0,20.09,330,0.934,3583,3,reminder,1
pay_00080,4495,insufficient_funds,upi,9,0,0,20.09,330,0.934,3583,3,escalate,1
pay_00081,4833,card_declined,upi,4,0,0,3.92,331,0.98,4242,17,retry,1
pay_00081,4833,card_declined,upi,4,0,0,3.92,331,0.98,4242,17,payment_link,1
pay_00081,4833,card_declined,upi,4,0,0,3.92,331,0.98,4242,17,reminder,1
pay_00081,4833,card_declined,upi,4,0,0,3.92,331,0.98,4242,17,escalate,1
pay_00082,1312,checkout_abandoned,wallet,16,1,1,11.34,680,0.885,2398,23,retry,1
pay_00082,1312,checkout_abandoned,wallet,16,1,1,11.34,680,0.885,2398,23,payment_link,1
pay_00082,1312,checkout_abandoned,wallet,16,1,1,11.34,680,0.885,2398,23,reminder,1
pay_00082,1312,checkout_abandoned,wallet,16,1,1,11.34,680,0.885,2398,23,escalate,0
pay_00083,2807,technical_error,upi,9,2,3,11.23,387,0.78,3617,9,retry,1
pay_00083,2807,technical_error,upi,9,2,3,11.23,387,0.78,3617,9,payment_link,0
pay_00083,2807,technical_error,upi,9,2,3,11.23,387,0.78,3617,9,reminder,0
pay_00083,2807,technical_error,upi,9,2,3,11.23,387,0.78,3617,9,escalate,0
pay_00084,2639,bank_timeout,card,7,0,2,16.45,452,0.861,3492,11,retry,1
pay_00084,2639,bank_timeout,card,7,0,2,16.45,452,0.861,3492,11,payment_link,1
pay_00084,2639,bank_timeout,card,7,0,2,16.45,452,0.861,3492,11,reminder,0
pay_00084,2639,bank_timeout,card,7,0,2,16.45,452,0.861,3492,11,escalate,0
pay_00085,10577,card_declined,netbanking,8,2,0,0.2,252,0.828,10124,10,retry,0
pay_00085,10577,card_declined,netbanking,8,2,0,0.2,252,0.828,10124,10,payment_link,0
pay_00085,10577,card_declined,netbanking,8,2,0,0.2,252,0.828,10124,10,reminder,0
pay_00085,10577,card_declined,netbanking,8,2,0,0.2,252,0.828,10124,10,escalate,1
pay_00086,2350,insufficient_funds,card,6,2,0,29.9,338,0.912,2055,2,retry,0
pay_00086,2350,insufficient_funds,card,6,2,0,29.9,338,0.912,2055,2,payment_link,1
pay_00086,2350,insufficient_funds,card,6,2,0,29.9,338,0.912,2055,2,reminder,0
pay_00086,2350,insufficient_funds,card,6,2,0,29.9,338,0.912,2055,2,escalate,0
pay_00087,8047,insufficient_funds,upi,12,2,0,10.31,128,0.778,10221,21,retry,0
pay_00087,8047,insufficient_funds,upi,12,2,0,10.31,128,0.778,10221,21,payment_link,0
pay_00087,8047,insufficient_funds,upi,12,2,0,10.31,128,0.778,10221,21,reminder,1
pay_00087,8047,insufficient_funds,upi,12,2,0,10.31,128,0.778,10221,21,escalate,1
pay_00088,9951,checkout_abandoned,card,4,0,1,23.06,303,0.286,9657,2,retry,0
pay_00088,9951,checkout_abandoned,card,4,0,1,23.06,303,0.286,9657,2,payment_link,0
pay_00088,9951,checkout_abandoned,card,4,0,1,23.06,303,0.286,9657,2,reminder,0
pay_00088,9951,checkout_abandoned,card,4,0,1,23.06,303,0.286,9657,2,escalate,0
pay_00089,463,bank_timeout,upi,7,0,0,0.27,345,0.781,2380,7,retry,1
pay_00089,463,bank_timeout,upi,7,0,0,0.27,345,0.781,2380,7,payment_link,1
pay_00089,463,bank_timeout,upi,7,0,0,0.27,345,0.781,2380,7,reminder,0
pay_00089,463,bank_timeout,upi,7,0,0,0.27,345,0.781,2380,7,escalate,1
pay_00090,8952,bank_timeout,upi,6,2,0,30.45,194,0.704,8461,13,retry,1
pay_00090,8952,bank_timeout,upi,6,2,0,30.45,194,0.704,8461,13,payment_link,0
pay_00090,8952,bank_timeout,upi,6,2,0,30.45,194,0.704,8461,13,reminder,0
pay_00090,8952,bank_timeout,upi,6,2,0,30.45,194,0.704,8461,13,escalate,0
pay_00091,18134,card_declined,wallet,9,2,0,2.89,43,0.576,23230,20,retry,1
pay_00091,18134,card_declined,wallet,9,2,0,2.89,43,0.576,23230,20,payment_link,0
pay_00091,18134,card_declined,wallet,9,2,0,2.89,43,0.576,23230,20,reminder,0
pay_00091,18134,card_declined,wallet,9,2,0,2.89,43,0.576,23230,20,escalate,1
pay_00092,4368,bank_timeout,upi,8,2,0,0.46,490,0.875,4913,11,retry,0
pay_00092,4368,bank_timeout,upi,8,2,0,0.46,490,0.875,4913,11,payment_link,1
pay_00092,4368,bank_timeout,upi,8,2,0,0.46,490,0.875,4913,11,reminder,0
pay_00092,4368,bank_timeout,upi,8,2,0,0.46,490,0.875,4913,11,escalate,1
pay_00093,9782,technical_error,card,7,1,0,10.34,744,0.509,10938,21,retry,0
pay_00093,9782,technical_error,card,7,1,0,10.34,744,0.509,10938,21,payment_link,0
pay_00093,9782,technical_error,card,7,1,0,10.34,744,0.509,10938,21,reminder,0
pay_00093,9782,technical_error,card,7,1,0,10.34,744,0.509,10938,21,escalate,0
pay_00094,6852,card_declined,upi,12,2,1,7.69,378,0.783,7945,2,retry,0
pay_00094,6852,card_declined,upi,12,2,1,7.69,378,0.783,7945,2,payment_link,0
pay_00094,6852,card_declined,upi,12,2,1,7.69,378,0.783,7945,2,reminder,0
pay_00094,6852,card_declined,upi,12,2,1,7.69,378,0.783,7945,2,escalate,1
pay_00095,13357,bank_timeout,card,10,1,2,6.54,826,0.98,15900,6,retry,1
pay_00095,13357,bank_timeout,card,10,1,2,6.54,826,0.98,15900,6,payment_link,0
pay_00095,13357,bank_timeout,card,10,1,2,6.54,826,0.98,15900,6,reminder,0
pay_00095,13357,bank_timeout,card,10,1,2,6.54,826,0.98,15900,6,escalate,1
pay_00096,842,technical_error,upi,8,3,0,16.55,183,0.737,1950,16,retry,1
pay_00096,842,technical_error,upi,8,3,0,16.55,183,0.737,1950,16,payment_link,1
pay_00096,842,technical_error,upi,8,3,0,16.55,183,0.737,1950,16,reminder,1
pay_00096,842,technical_error,upi,8,3,0,16.55,183,0.737,1950,16,escalate,0
pay_00097,3068,bank_timeout,card,12,1,2,8.31,364,0.914,4180,10,retry,1
pay_00097,3068,bank_timeout,card,12,1,2,8.31,364,0.914,4180,10,payment_link,0
pay_00097,3068,bank_timeout,card,12,1,2,8.31,364,0.914,4180,10,reminder,0
pay_00097,3068,bank_timeout,card,12,1,2,8.31,364,0.914,4180,10,escalate,1
pay_00098,4254,insufficient_funds,wallet,9,1,0,18.19,536,0.943,6010,7,retry,1
pay_00098,4254,insufficient_funds,wallet,9,1,0,18.19,536,0.943,6010,7,payment_link,1
pay_00098,4254,insufficient_funds,wallet,9,1,0,18.19,536,0.943,6010,7,reminder,0
pay_00098,4254,insufficient_funds,wallet,9,1,0,18.19,536,0.943,6010,7,escalate,0
pay_00099,3888,card_declined,netbanking,9,1,0,3.78,225,0.965,4910,9,retry,0
pay_00099,3888,card_declined,netbanking,9,1,0,3.78,225,0.965,4910,9,payment_link,1
pay_00099,3888,card_declined,netbanking,9,1,0,3.78,225,0.965,4910,9,reminder,1
pay_00099,3888,card_declined,netbanking,9,1,0,3.78,225,0.965,4910,9,escalate,1
pay_00100,1677,bank_timeout,upi,9,4,1,4.33,59,0.825,3502,21,retry,0
pay_00100,1677,bank_timeout,upi,9,4,1,4.33,59,0.825,3502,21,payment_link,0
pay_00100,1677,bank_timeout,upi,9,4,1,4.33,59,0.825,3502,21,reminder,0
pay_00100,1677,bank_timeout,upi,9,4,1,4.33,59,0.825,3502,21,escalate,0
pay_00101,1572,insufficient_funds,card,8,1,1,2.98,549,0.934,2241,21,retry,1
pay_00101,1572,insufficient_funds,card,8,1,1,2.98,549,0.934,2241,21,payment_link,0
pay_00101,1572,insufficient_funds,card,8,1,1,2.98,549,0.934,2241,21,reminder,0
pay_00101,1572,insufficient_funds,card,8,1,1,2.98,549,0.934,2241,21,escalate,0
pay_00102,5949,checkout_abandoned,wallet,11,1,1,12.6,511,0.75,8755,13,retry,0
pay_00102,5949,checkout_abandoned,wallet,11,1,1,12.6,511,0.75,8755,13,payment_link,0
pay_00102,5949,checkout_abandoned,wallet,11,1,1,12.6,511,0.75,8755,13,reminder,1
pay_00102,5949,checkout_abandoned,wallet,11,1,1,12.6,511,0.75,8755,13,escalate,0
pay_00103,7718,checkout_abandoned,card,10,5,1,0.46,279,0.62,10364,10,retry,0
pay_00103,7718,checkout_abandoned,card,10,5,1,0.46,279,0.62,10364,10,payment_link,0
pay_00103,7718,checkout_abandoned,card,10,5,1,0.46,279,0.62,10364,10,reminder,0
pay_00103,7718,checkout_abandoned,card,10,5,1,0.46,279,0.62,10364,10,escalate,0
pay_00104,3064,bank_timeout,upi,9,3,0,2.29,113,0.762,3277,12,retry,1
pay_00104,3064,bank_timeout,upi,9,3,0,2.29,113,0.762,3277,12,payment_link,1
pay_00104,3064,bank_timeout,upi,9,3,0,2.29,113,0.762,3277,12,reminder,0
pay_00104,3064,bank_timeout,upi,9,3,0,2.29,113,0.762,3277,12,escalate,0
pay_00105,2358,insufficient_funds,upi,10,1,0,11.73,129,0.902,2621,21,retry,0
pay_00105,2358,insufficient_funds,upi,10,1,0,11.73,129,0.902,2621,21,payment_link,0
pay_00105,2358,insufficient_funds,upi,10,1,0,11.73,129,0.902,2621,21,reminder,0
pay_00105,2358,insufficient_funds,upi,10,1,0,11.73,129,0.902,2621,21,escalate,0
pay_00106,4889,technical_error,upi,10,3,0,1.62,569,0.785,7482,7,retry,0
pay_00106,4889,technical_error,upi,10,3,0,1.62,569,0.785,7482,7,payment_link,0
pay_00106,4889,technical_error,upi,10,3,0,1.62,569,0.785,7482,7,reminder,0
pay_00106,4889,technical_error,upi,10,3,0,1.62,569,0.785,7482,7,escalate,0
pay_00107,3030,checkout_abandoned,upi,12,1,1,2.26,236,0.98,4633,5,retry,1
pay_00107,3030,checkout_abandoned,upi,12,1,1,2.26,236,0.98,4633,5,payment_link,0
pay_00107,3030,checkout_abandoned,upi,12,1,1,2.26,236,0.98,4633,5,reminder,1
pay_00107,3030,checkout_abandoned,upi,12,1,1,2.26,236,0.98,4633,5,escalate,0
pay_00108,1264,technical_error,upi,11,4,0,0.2,237,0.652,3189,18,retry,0
pay_00108,1264,technical_error,upi,11,4,0,0.2,237,0.652,3189,18,payment_link,1
pay_00108,1264,technical_error,upi,11,4,0,0.2,237,0.652,3189,18,reminder,1
pay_00108,1264,technical_error,upi,11,4,0,0.2,237,0.652,3189,18,escalate,0
pay_00109,3532,insufficient_funds,upi,12,0,0,8.82,179,0.98,3029,5,retry,1
pay_00109,3532,insufficient_funds,upi,12,0,0,8.82,179,0.98,3029,5,payment_link,1
pay_00109,3532,insufficient_funds,upi,12,0,0,8.82,179,0.98,3029,5,reminder,1
pay_00109,3532,insufficient_funds,upi,12,0,0,8.82,179,0.98,3029,5,escalate,1
pay_00110,2567,insufficient_funds,card,2,2,0,0.27,471,0.503,1766,21,retry,0
pay_00110,2567,insufficient_funds,card,2,2,0,0.27,471,0.503,1766,21,payment_link,0
pay_00110,2567,insufficient_funds,card,2,2,0,0.27,471,0.503,1766,21,reminder,0
pay_00110,2567,insufficient_funds,card,2,2,0,0.27,471,0.503,1766,21,escalate,1
pay_00111,8055,bank_timeout,card,11,0,0,13.42,551,0.98,12108,23,retry,1
pay_00111,8055,bank_timeout,card,11,0,0,13.42,551,0.98,12108,23,payment_link,0
pay_00111,8055,bank_timeout,card,11,0,0,13.42,551,0.98,12108,23,reminder,0
pay_00111,8055,bank_timeout,card,11,0,0,13.42,551,0.98,12108,23,escalate,1
pay_00112,3896,checkout_abandoned,upi,12,1,3,5.37,225,0.96,5759,3,retry,0
pay_00112,3896,checkout_abandoned,upi,12,1,3,5.37,225,0.96,5759,3,payment_link,0
pay_00112,3896,checkout_abandoned,upi,12,1,3,5.37,225,0.96,5759,3,reminder,0
pay_00112,3896,checkout_abandoned,upi,12,1,3,5.37,225,0.96,5759,3,escalate,1
pay_00113,5406,bank_timeout,netbanking,4,3,1,4.73,178,0.475,3278,7,retry,1
pay_00113,5406,bank_timeout,netbanking,4,3,1,4.73,178,0.475,3278,7,payment_link,0
pay_00113,5406,bank_timeout,netbanking,4,3,1,4.73,178,0.475,3278,7,reminder,0
pay_00113,5406,bank_timeout,netbanking,4,3,1,4.73,178,0.475,3278,7,escalate,1
pay_00114,9243,card_declined,netbanking,9,0,0,1.57,129,0.91,11990,21,retry,0
pay_00114,9243,card_declined,netbanking,9,0,0,1.57,129,0.91,11990,21,payment_link,1
pay_00114,9243,card_declined,netbanking,9,0,0,1.57,129,0.91,11990,21,reminder,0
pay_00114,9243,card_declined,netbanking,9,0,0,1.57,129,0.91,11990,21,escalate,1
pay_00115,7330,bank_timeout,netbanking,7,3,1,1.27,484,0.56,8573,13,retry,1
pay_00115,7330,bank_timeout,netbanking,7,3,1,1.27,484,0.56,8573,13,payment_link,0
pay_00115,7330,bank_timeout,netbanking,7,3,1,1.27,484,0.56,8573,13,reminder,0
pay_00115,7330,bank_timeout,netbanking,7,3,1,1.27,484,0.56,8573,13,escalate,0
pay_00116,1473,insufficient_funds,upi,9,1,0,23.46,314,0.914,2085,9,retry,0
pay_00116,1473,insufficient_funds,upi,9,1,0,23.46,314,0.914,2085,9,payment_link,1
pay_00116,1473,insufficient_funds,upi,9,1,0,23.46,314,0.914,2085,9,reminder,0
pay_00116,1473,insufficient_funds,upi,9,1,0,23.46,314,0.914,2085,9,escalate,0
pay_00117,24716,technical_error,upi,10,2,0,4.78,1028,0.8,32555,17,retry,0
pay_00117,24716,technical_error,upi,10,2,0,4.78,1028,0.8,32555,17,payment_link,0
pay_00117,24716,technical_error,upi,10,2,0,4.78,1028,0.8,32555,17,reminder,0
pay_00117,24716,technical_error,upi,10,2,0,4.78,1028,0.8,32555,17,escalate,0
pay_00118,2362,card_declined,card,8,6,0,1.16,287,0.525,3412,5,retry,0
pay_00118,2362,card_declined,card,8,6,0,1.16,287,0.525,3412,5,payment_link,0
pay_00118,2362,card_declined,card,8,6,0,1.16,287,0.525,3412,5,reminder,0
pay_00118,2362,card_declined,card,8,6,0,1.16,287,0.525,3412,5,escalate,0
pay_00119,1230,card_declined,upi,10,0,0,3.57,687,0.888,654,4,retry,1
pay_00119,1230,card_declined,upi,10,0,0,3.57,687,0.888,654,4,payment_link,1
pay_00119,1230,card_declined,upi,10,0,0,3.57,687,0.888,654,4,reminder,0
pay_00119,1230,card_declined,upi,10,0,0,3.57,687,0.888,654,4,escalate,1
pay_00120,2338,bank_timeout,upi,9,5,0,33.92,131,0.603,1696,1,retry,1
pay_00120,2338,bank_timeout,upi,9,5,0,33.92,131,0.603,1696,1,payment_link,0
pay_00120,2338,bank_timeout,upi,9,5,0,33.92,131,0.603,1696,1,reminder,0
pay_00120,2338,bank_timeout,upi,9,5,0,33.92,131,0.603,1696,1,escalate,0
pay_00121,1621,bank_timeout,card,10,0,2,3.78,306,0.98,2185,1,retry,1
pay_00121,1621,bank_timeout,card,10,0,2,3.78,306,0.98,2185,1,payment_link,1
pay_00121,1621,bank_timeout,card,10,0,2,3.78,306,0.98,2185,1,reminder,1
pay_00121,1621,bank_timeout,card,10,0,2,3.78,306,0.98,2185,1,escalate,1
pay_00122,13823,checkout_abandoned,upi,7,0,0,16.76,311,0.876,15114,12,retry,0
pay_00122,13823,checkout_abandoned,upi,7,0,0,16.76,311,0.876,15114,12,payment_link,1
pay_00122,13823,checkout_abandoned,upi,7,0,0,16.76,311,0.876,15114,12,reminder,1
pay_00122,13823,checkout_abandoned,upi,7,0,0,16.76,311,0.876,15114,12,escalate,1
pay_00123,1345,insufficient_funds,card,6,1,1,5.74,809,0.904,436,22,retry,1
pay_00123,1345,insufficient_funds,card,6,1,1,5.74,809,0.904,436,22,payment_link,1
pay_00123,1345,insufficient_funds,card,6,1,1,5.74,809,0.904,436,22,reminder,1
pay_00123,1345,insufficient_funds,card,6,1,1,5.74,809,0.904,436,22,escalate,0
pay_00124,33911,card_declined,upi,9,0,1,9.68,552,0.98,38931,12,retry,1
pay_00124,33911,card_declined,upi,9,0,1,9.68,552,0.98,38931,12,payment_link,1
pay_00124,33911,card_declined,upi,9,0,1,9.68,552,0.98,38931,12,reminder,1
pay_00124,33911,card_declined,upi,9,0,1,9.68,552,0.98,38931,12,escalate,0
pay_00125,979,insufficient_funds,card,4,1,0,1.05,139,0.98,300,13,retry,0
pay_00125,979,insufficient_funds,card,4,1,0,1.05,139,0.98,300,13,payment_link,1
pay_00125,979,insufficient_funds,card,4,1,0,1.05,139,0.98,300,13,reminder,0
pay_00125,979,insufficient_funds,card,4,1,0,1.05,139,0.98,300,13,escalate,0
pay_00126,9409,card_declined,upi,4,1,1,1.98,158,0.912,6837,17,retry,0
pay_00126,9409,card_declined,upi,4,1,1,1.98,158,0.912,6837,17,payment_link,1
pay_00126,9409,card_declined,upi,4,1,1,1.98,158,0.912,6837,17,reminder,0
pay_00126,9409,card_declined,upi,4,1,1,1.98,158,0.912,6837,17,escalate,0
pay_00127,852,card_declined,upi,7,1,2,6.23,439,0.98,1817,13,retry,0
pay_00127,852,card_declined,upi,7,1,2,6.23,439,0.98,1817,13,payment_link,1
pay_00127,852,card_declined,upi,7,1,2,6.23,439,0.98,1817,13,reminder,1
pay_00127,852,card_declined,upi,7,1,2,6.23,439,0.98,1817,13,escalate,0
pay_00128,4359,insufficient_funds,card,9,1,0,4.25,341,0.94,6842,17,retry,1
pay_00128,4359,insufficient_funds,card,9,1,0,4.25,341,0.94,6842,17,payment_link,1
pay_00128,4359,insufficient_funds,card,9,1,0,4.25,341,0.94,6842,17,reminder,1
pay_00128,4359,insufficient_funds,card,9,1,0,4.25,341,0.94,6842,17,escalate,0
pay_00129,1745,card_declined,netbanking,3,1,0,12.19,797,0.583,2700,19,retry,0
pay_00129,1745,card_declined,netbanking,3,1,0,12.19,797,0.583,2700,19,payment_link,0
pay_00129,1745,card_declined,netbanking,3,1,0,12.19,797,0.583,2700,19,reminder,0
pay_00129,1745,card_declined,netbanking,3,1,0,12.19,797,0.583,2700,19,escalate,0
pay_00130,2478,checkout_abandoned,card,7,0,2,5.84,541,0.98,3159,15,retry,1
pay_00130,2478,checkout_abandoned,card,7,0,2,5.84,541,0.98,3159,15,payment_link,0
pay_00130,2478,checkout_abandoned,card,7,0,2,5.84,541,0.98,3159,15,reminder,1
pay_00130,2478,checkout_abandoned,card,7,0,2,5.84,541,0.98,3159,15,escalate,0
pay_00131,6069,insufficient_funds,upi,6,2,2,1.95,448,0.649,5807,13,retry,0
pay_00131,6069,insufficient_funds,upi,6,2,2,1.95,448,0.649,5807,13,payment_link,0
pay_00131,6069,insufficient_funds,upi,6,2,2,1.95,448,0.649,5807,13,reminder,1
pay_00131,6069,insufficient_funds,upi,6,2,2,1.95,448,0.649,5807,13,escalate,0
pay_00132,3671,card_declined,upi,10,1,2,16.26,510,0.871,1946,10,retry,1
pay_00132,3671,card_declined,upi,10,1,2,16.26,510,0.871,1946,10,payment_link,0
pay_00132,3671,card_declined,upi,10,1,2,16.26,510,0.871,1946,10,reminder,1
pay_00132,3671,card_declined,upi,10,1,2,16.26,510,0.871,1946,10,escalate,0
pay_00133,3337,card_declined,upi,8,2,0,9.62,165,0.827,4106,5,retry,0
pay_00133,3337,card_declined,upi,8,2,0,9.62,165,0.827,4106,5,payment_link,0
pay_00133,3337,card_declined,upi,8,2,0,9.62,165,0.827,4106,5,reminder,1
pay_00133,3337,card_declined,upi,8,2,0,9.62,165,0.827,4106,5,escalate,1
pay_00134,3431,checkout_abandoned,card,14,5,0,6.4,102,0.598,3238,8,retry,0
pay_00134,3431,checkout_abandoned,card,14,5,0,6.4,102,0.598,3238,8,payment_link,0
pay_00134,3431,checkout_abandoned,card,14,5,0,6.4,102,0.598,3238,8,reminder,0
pay_00134,3431,checkout_abandoned,card,14,5,0,6.4,102,0.598,3238,8,escalate,0
pay_00135,7810,insufficient_funds,card,4,2,2,20.48,257,0.411,7294,3,retry,0
pay_00135,7810,insufficient_funds,card,4,2,2,20.48,257,0.411,7294,3,payment_link,0
pay_00135,7810,insufficient_funds,card,4,2,2,20.48,257,0.411,7294,3,reminder,0
pay_00135,7810,insufficient_funds,card,4,2,2,20.48,257,0.411,7294,3,escalate,0
pay_00136,18872,insufficient_funds,card,6,1,1,3.84,700,0.898,17928,8,retry,0
pay_00136,18872,insufficient_funds,card,6,1,1,3.84,700,0.898,17928,8,payment_link,0
pay_00136,18872,insufficient_funds,card,6,1,1,3.84,700,0.898,17928,8,reminder,1
pay_00136,18872,insufficient_funds,card,6,1,1,3.84,700,0.898,17928,8,escalate,1
pay_00137,1081,card_declined,wallet,13,2,1,1.83,582,0.888,1674,21,retry,1
pay_00137,1081,card_declined,wallet,13,2,1,1.83,582,0.888,1674,21,payment_link,1
pay_00137,1081,card_declined,wallet,13,2,1,1.83,582,0.888,1674,21,reminder,1
pay_00137,1081,card_declined,wallet,13,2,1,1.83,582,0.888,1674,21,escalate,1
pay_00138,4297,checkout_abandoned,upi,13,1,0,7.63,395,0.967,6242,0,retry,1
pay_00138,4297,checkout_abandoned,upi,13,1,0,7.63,395,0.967,6242,0,payment_link,0
pay_00138,4297,checkout_abandoned,upi,13,1,0,7.63,395,0.967,6242,0,reminder,1
pay_00138,4297,checkout_abandoned,upi,13,1,0,7.63,395,0.967,6242,0,escalate,1
pay_00139,909,bank_timeout,upi,12,5,0,1.26,572,0.746,529,12,retry,1
pay_00139,909,bank_timeout,upi,12,5,0,1.26,572,0.746,529,12,payment_link,0
pay_00139,909,bank_timeout,upi,12,5,0,1.26,572,0.746,529,12,reminder,1
pay_00139,909,bank_timeout,upi,12,5,0,1.26,572,0.746,529,12,escalate,0
pay_00140,2823,insufficient_funds,upi,8,1,0,1.03,499,0.879,2591,5,retry,0
pay_00140,2823,insufficient_funds,upi,8,1,0,1.03,499,0.879,2591,5,payment_link,0
pay_00140,2823,insufficient_funds,upi,8,1,0,1.03,499,0.879,2591,5,reminder,0
pay_00140,2823,insufficient_funds,upi,8,1,0,1.03,499,0.879,2591,5,escalate,1
pay_00141,6055,bank_timeout,upi,11,1,0,7.6,678,0.98,6683,5,retry,1
pay_00141,6055,bank_timeout,upi,11,1,0,7.6,678,0.98,6683,5,payment_link,1
pay_00141,6055,bank_timeout,upi,11,1,0,7.6,678,0.98,6683,5,reminder,1
pay_00141,6055,bank_timeout,upi,11,1,0,7.6,678,0.98,6683,5,escalate,0
pay_00142,12190,card_declined,netbanking,4,2,1,0.88,393,0.732,9937,21,retry,0
pay_00142,12190,card_declined,netbanking,4,2,1,0.88,393,0.732,9937,21,payment_link,0
pay_00142,12190,card_declined,netbanking,4,2,1,0.88,393,0.732,9937,21,reminder,0
pay_00142,12190,card_declined,netbanking,4,2,1,0.88,393,0.732,9937,21,escalate,0
pay_00143,1592,checkout_abandoned,card,19,3,0,23.03,276,0.814,2976,17,retry,0
pay_00143,1592,checkout_abandoned,card,19,3,0,23.03,276,0.814,2976,17,payment_link,1
pay_00143,1592,checkout_abandoned,card,19,3,0,23.03,276,0.814,2976,17,reminder,1
pay_00143,1592,checkout_abandoned,card,19,3,0,23.03,276,0.814,2976,17,escalate,1
pay_00144,3032,insufficient_funds,netbanking,8,1,1,14.12,211,0.907,2987,8,retry,0
pay_00144,3032,insufficient_funds,netbanking,8,1,1,14.12,211,0.907,2987,8,payment_link,0
pay_00144,3032,insufficient_funds,netbanking,8,1,1,14.12,211,0.907,2987,8,reminder,0
pay_00144,3032,insufficient_funds,netbanking,8,1,1,14.12,211,0.907,2987,8,escalate,0
pay_00145,11027,bank_timeout,netbanking,11,1,0,5.88,292,0.964,15370,23,retry,1
pay_00145,11027,bank_timeout,netbanking,11,1,0,5.88,292,0.964,15370,23,payment_link,1
pay_00145,11027,bank_timeout,netbanking,11,1,0,5.88,292,0.964,15370,23,reminder,1
