payment_id,amount_inr,failure_reason,payment_method,successful_payments,failed_payments,previous_attempts,hours_since_failure,customer_tenure_days,prior_recovery_rate,customer_value_inr,failure_hour,action,recovered,total_payment_attempts,payment_success_rate,failure_rate,retry_exhaustion,transaction_to_customer_value,time_decay,customer_activity_score,predicted_probability,expected_net_recovery,allowed,guardrail_reason,guardrail_code,actual_recovered,actual_recovered_value,actual_action_cost,actual_net_recovery
pay_01813,2417,card_declined,upi,14,0,0,3.69,285,0.826,4846,20,payment_link,0,14,1.0,0.0,0.0,0.4987618654560462,0.21321961620469085,0.04895104895104895,0.7187081778528329,1731.075165870297,True,Allowed.,NONE,1,2417,6.0425,2410.9575
pay_01815,2507,card_declined,netbanking,10,3,0,17.57,596,0.824,4786,4,payment_link,1,13,0.7692307692307693,0.23076923076923078,0.0,0.5238194734642708,0.05385029617662897,0.01675041876046901,0.5554521672465115,1386.2510832870043,True,Allowed.,NONE,0,0,6.2675,-6.2675
pay_01822,3627,card_declined,upi,4,2,0,10.05,262,0.253,1967,22,payment_link,0,6,0.6666666666666666,0.3333333333333333,0.0,1.8439247585155059,0.09049773755656108,0.015209125475285171,0.4115552196441649,1483.6432816493862,True,Allowed.,NONE,1,3627,9.0675,3617.9325
pay_01826,8070,insufficient_funds,netbanking,6,1,3,21.63,224,0.98,8143,9,payment_link,0,7,0.8571428571428571,0.14285714285714285,1.0,0.9910352449957018,0.04418912947414936,0.02666666666666667,0.36819406208460465,2951.151081022759,True,Allowed.,NONE,0,0,20.175,-20.175
pay_01829,3390,card_declined,card,5,4,0,17.4,289,0.473,3816,0,payment_link,0,9,0.5555555555555556,0.4444444444444444,0.0,0.8883647798742138,0.05434782608695653,0.017241379310344827,0.39432595131353065,1328.289974952869,True,Allowed.,NONE,0,0,8.475,-8.475
pay_01830,821,technical_error,card,7,2,1,46.4,228,0.605,1464,3,retry,0,9,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.5607923497267759,0.02109704641350211,0.03056768558951965,0.4101588923121399,332.63545058826685,True,Allowed.,NONE,0,0,4.105,-4.105
pay_01835,2846,insufficient_funds,card,11,0,1,18.63,233,0.98,2870,7,payment_link,0,11,1.0,0.0,0.3333333333333333,0.9916376306620209,0.05094243504839532,0.04700854700854701,0.6497011676074101,1841.9345230106892,True,Allowed.,NONE,1,2846,7.115,2838.885
pay_01839,2185,card_declined,card,12,0,2,21.72,301,0.975,4033,19,payment_link,1,12,1.0,0.0,0.6666666666666666,0.5417803124225142,0.04401408450704226,0.039735099337748346,0.5513997045612041,1199.345854466231,True,Allowed.,NONE,0,0,5.4625,-5.4625
pay_01842,15581,technical_error,card,12,1,0,42.79,495,0.98,22244,12,retry,1,13,0.9230769230769231,0.07692307692307693,0.0,0.700458550620392,0.022836263987211693,0.024193548387096774,0.6159407618952211,9519.06801108944,True,Allowed.,NONE,0,0,77.905,-77.905
pay_01850,1759,bank_timeout,card,6,2,0,18.74,227,0.559,1185,0,retry,0,8,0.75,0.25,0.0,1.4843881856540084,0.050658561296859174,0.02631578947368421,0.5683477809038727,990.9287466099122,True,Allowed.,NONE,1,1759,8.795,1750.205
pay_01859,14844,checkout_abandoned,netbanking,16,1,0,3.48,109,0.864,24612,2,reminder,1,17,0.9411764705882353,0.058823529411764705,0.0,0.6031204290589957,0.2232142857142857,0.14545454545454545,0.7060869557165713,10466.310770656786,True,Allowed.,NONE,1,14844,14.844000000000001,14829.156
pay_01861,4803,checkout_abandoned,wallet,5,2,0,3.13,309,0.792,4467,20,reminder,0,7,0.7142857142857143,0.2857142857142857,0.0,1.0752182672934856,0.24213075060532688,0.016129032258064516,0.5875847130733028,2817.3663768910737,True,Allowed.,NONE,0,0,4.803,-4.803
pay_01871,6698,bank_timeout,card,10,1,0,11.91,607,0.805,6374,17,retry,0,11,0.9090909090909091,0.09090909090909091,0.0,1.0508315029808597,0.07745933384972889,0.01644736842105263,0.7037742023803574,4680.389607543634,True,Allowed.,NONE,1,6698,33.49,6664.51
pay_01885,4573,checkout_abandoned,upi,6,2,1,4.06,179,0.57,4055,9,reminder,0,8,0.75,0.25,0.3333333333333333,1.127743526510481,0.19762845849802374,0.03333333333333333,0.5240523553015962,2391.9184207942,True,Allowed.,NONE,1,4573,4.573,4568.427
pay_01886,6771,technical_error,card,12,2,0,6.52,207,0.911,10902,12,retry,1,14,0.8571428571428571,0.14285714285714285,0.0,0.6210787011557513,0.13297872340425532,0.057692307692307696,0.6670887426779919,4483.002876672684,True,Allowed.,NONE,0,0,33.855000000000004,-33.855000000000004
pay_01894,809,card_declined,upi,8,4,0,3.02,211,0.646,846,17,payment_link,0,12,0.6666666666666666,0.3333333333333333,0.0,0.9562647754137116,0.24875621890547267,0.03773584905660377,0.4489395453374755,361.1695921780177,True,Allowed.,NONE,0,0,2.0225,-2.0225
pay_01910,7800,checkout_abandoned,card,7,3,1,10.08,224,0.734,7572,6,reminder,0,10,0.7,0.3,0.3333333333333333,1.0301109350237718,0.09025270758122744,0.03111111111111111,0.46887299601391863,3649.4093689085653,True,Allowed.,NONE,1,7800,7.8,7792.2
pay_01915,10163,insufficient_funds,wallet,6,2,0,34.1,472,0.699,11474,0,payment_link,0,8,0.75,0.25,0.0,0.8857416768345825,0.02849002849002849,0.012684989429175475,0.5540342588796207,5605.242672993584,True,Allowed.,NONE,0,0,25.4075,-25.4075
pay_01916,8638,bank_timeout,upi,12,1,0,14.39,113,0.898,11757,14,retry,1,13,0.9230769230769231,0.07692307692307693,0.0,0.7347112358594879,0.0649772579597141,0.10526315789473684,0.7395423825183775,6344.977100193745,True,Allowed.,NONE,1,8638,43.19,8594.81
pay_01921,653,checkout_abandoned,netbanking,8,1,0,8.77,301,0.98,1125,15,reminder,0,9,0.8888888888888888,0.1111111111111111,0.0,0.5804444444444444,0.1023541453428864,0.026490066225165563,0.6893720271376047,449.50693372085584,True,Allowed.,NONE,1,653,0.653,652.347
pay_01922,4763,insufficient_funds,upi,5,1,1,19.45,495,0.719,2702,13,payment_link,0,6,0.8333333333333334,0.16666666666666666,0.3333333333333333,1.7627683197631385,0.0488997555012225,0.010080645161290322,0.4553421671764046,2156.8872422612153,True,Allowed.,NONE,0,0,11.9075,-11.9075
pay_01945,5638,bank_timeout,netbanking,7,3,2,26.18,353,0.805,6721,14,retry,0,10,0.7,0.3,0.6666666666666666,0.8388632643951793,0.03679175864606328,0.01977401129943503,0.3990704788184532,2221.769359578439,True,Allowed.,NONE,1,5638,28.19,5609.81
pay_01950,4793,technical_error,upi,5,1,1,20.71,322,0.928,4653,22,retry,1,6,0.8333333333333334,0.16666666666666666,0.3333333333333333,1.0300881151944983,0.046061722708429294,0.015479876160990712,0.5130563798550043,2435.1142286450354,True,Allowed.,NONE,0,0,23.965,-23.965
pay_01951,1446,card_declined,netbanking,6,1,1,12.79,360,0.531,1005,15,payment_link,1,7,0.8571428571428571,0.14285714285714285,0.3333333333333333,1.4388059701492537,0.07251631617113852,0.01662049861495845,0.4725934479277506,679.7551257035274,True,Allowed.,NONE,0,0,3.615,-3.615
pay_01954,4555,insufficient_funds,upi,9,2,1,11.44,353,0.7,2432,22,payment_link,1,11,0.8181818181818182,0.18181818181818182,0.3333333333333333,1.8729440789473684,0.08038585209003216,0.025423728813559324,0.43343675128832654,1962.9169021183272,True,Allowed.,NONE,0,0,11.387500000000001,-11.387500000000001
pay_01961,1725,technical_error,card,5,3,3,1.88,170,0.456,1624,21,escalate,1,8,0.625,0.375,1.0,1.062192118226601,0.3472222222222222,0.029239766081871343,0.2550316324675672,,True,Manual review allowed.,MANUAL_REVIEW,1,1725,17.25,1707.75
pay_01963,1476,insufficient_funds,card,8,2,0,6.01,198,0.589,1306,17,payment_link,0,10,0.8,0.2,0.0,1.1301684532924963,0.14265335235378032,0.04020100502512563,0.6249138090554274,918.6827821658107,True,Allowed.,NONE,0,0,3.69,-3.69
pay_01965,2218,card_declined,upi,15,2,1,14.24,413,0.853,3072,16,retry,1,17,0.8823529411764706,0.11764705882352941,0.3333333333333333,0.7220052083333334,0.06561679790026247,0.036231884057971016,0.5211039710599458,1144.7186078109598,True,Allowed.,NONE,1,2218,11.09,2206.91
pay_01971,3149,card_declined,upi,12,3,0,11.16,175,0.829,1686,13,payment_link,0,15,0.8,0.2,0.0,1.8677342823250296,0.08223684210526316,0.06818181818181818,0.6541064774935437,2051.908797627169,True,Allowed.,NONE,0,0,7.8725000000000005,-7.8725000000000005
pay_01972,7527,checkout_abandoned,upi,11,1,2,11.48,116,0.857,9566,17,reminder,0,12,0.9166666666666666,0.08333333333333333,0.6666666666666666,0.7868492577879992,0.08012820512820512,0.09401709401709402,0.6012213977794677,4517.866461086053,True,Allowed.,NONE,0,0,7.527,-7.527
pay_01978,337,insufficient_funds,upi,10,2,0,9.57,404,0.851,937,10,payment_link,0,12,0.8333333333333334,0.16666666666666666,0.0,0.35965848452508004,0.0946073793755913,0.024691358024691357,0.6622267125224192,222.32790212005526,True,Allowed.,NONE,1,337,0.8425,336.1575
pay_01983,3960,bank_timeout,wallet,13,2,0,5.54,321,0.848,7829,12,retry,1,15,0.8666666666666667,0.13333333333333333,0.0,0.505811725635458,0.1529051987767584,0.040372670807453416,0.709807691880992,2791.038459848728,True,Allowed.,NONE,1,3960,19.8,3940.2
pay_01987,6473,card_declined,netbanking,10,1,1,2.87,240,0.874,8480,5,payment_link,0,11,0.9090909090909091,0.09090909090909091,0.3333333333333333,0.7633254716981132,0.25839793281653745,0.04149377593360996,0.5762801371547789,3714.078827802884,True,Allowed.,NONE,1,6473,16.1825,6456.8175
pay_02008,6689,bank_timeout,upi,9,2,2,2.45,176,0.904,7528,12,retry,1,11,0.8181818181818182,0.18181818181818182,0.6666666666666666,0.8885494155154091,0.2898550724637681,0.05084745762711865,0.5502816496854905,3647.388954746246,True,Allowed.,NONE,0,0,33.445,-33.445
pay_02016,2134,card_declined,netbanking,4,2,0,2.96,261,0.711,300,0,payment_link,0,6,0.6666666666666666,0.3333333333333333,0.0,7.113333333333333,0.25252525252525254,0.015267175572519083,0.5138290057714435,1091.1760983162605,True,Allowed.,NONE,0,0,5.335,-5.335
pay_02023,3572,card_declined,card,11,2,1,7.17,485,0.909,5687,18,payment_link,0,13,0.8461538461538461,0.15384615384615385,0.3333333333333333,0.628099173553719,0.12239902080783353,0.02263374485596708,0.5236759222411388,1861.6403942453478,True,Allowed.,NONE,0,0,8.93,-8.93
pay_02029,1437,checkout_abandoned,netbanking,10,0,0,9.77,212,0.831,1990,7,reminder,1,10,1.0,0.0,0.0,0.7221105527638191,0.09285051067780874,0.046948356807511735,0.7235472732361542,1038.3004316403537,True,Allowed.,NONE,1,1437,1.437,1435.563
pay_02043,2344,bank_timeout,upi,11,0,3,4.51,178,0.951,2786,3,reminder,0,11,1.0,0.0,1.0,0.8413496051687006,0.18148820326678766,0.061452513966480445,0.3606297504958183,842.972135162198,True,Allowed.,NONE,0,0,2.344,-2.344
pay_02059,1438,checkout_abandoned,wallet,10,3,1,0.36,475,0.756,1818,14,reminder,0,13,0.7692307692307693,0.23076923076923078,0.3333333333333333,0.7909790979097909,0.7352941176470589,0.02100840336134454,0.5126755798054441,735.7894837602286,True,Allowed.,NONE,1,1438,1.438,1436.562
pay_02071,1581,technical_error,netbanking,12,2,0,1.5,196,0.675,3220,9,retry,1,14,0.8571428571428571,0.14285714285714285,0.0,0.49099378881987576,0.4,0.06091370558375635,0.6578055752108454,1032.0856144083466,True,Allowed.,NONE,0,0,7.905,-7.905
pay_02077,4216,checkout_abandoned,netbanking,10,2,0,16.58,206,0.8,4375,1,reminder,0,12,0.8333333333333334,0.16666666666666666,0.0,0.9636571428571429,0.056882821387940846,0.04830917874396135,0.607687933985999,2557.7963296849716,True,Allowed.,NONE,1,4216,4.216,4211.784
pay_02086,4049,insufficient_funds,upi,5,1,1,50.45,639,0.743,3676,9,payment_link,0,6,0.8333333333333334,0.16666666666666666,0.3333333333333333,1.101468988030468,0.019436345966958212,0.0078125,0.40316830488424554,1622.3059664763102,True,Allowed.,NONE,0,0,10.1225,-10.1225
pay_02090,5192,card_declined,card,10,2,0,0.2,178,0.745,7282,6,payment_link,0,12,0.8333333333333334,0.16666666666666666,0.0,0.7129909365558912,0.8333333333333334,0.055865921787709494,0.6795988485669751,3515.4972217597347,True,Allowed.,NONE,0,0,12.98,-12.98
pay_02091,1569,bank_timeout,upi,6,1,1,2.74,300,0.732,2503,8,retry,1,7,0.8571428571428571,0.14285714285714285,0.3333333333333333,0.626847782660807,0.267379679144385,0.019933554817275746,0.5910284873178694,919.478696601737,True,Allowed.,NONE,0,0,7.845,-7.845
pay_02092,6150,technical_error,card,6,2,0,0.51,279,0.702,6696,10,retry,1,8,0.75,0.25,0.0,0.9184587813620072,0.6622516556291391,0.02142857142857143,0.52737582180135,3212.6113040783025,True,Allowed.,NONE,0,0,30.75,-30.75
pay_02093,10711,bank_timeout,netbanking,11,4,0,4.27,331,0.784,13433,19,retry,0,15,0.7333333333333333,0.26666666666666666,0.0,0.7973646988759027,0.18975332068311196,0.03313253012048193,0.6360565965398928,6759.247205538792,True,Allowed.,NONE,1,10711,53.555,10657.445
pay_02096,2468,card_declined,upi,3,5,1,35.56,425,0.185,1264,2,payment_link,0,8,0.375,0.625,0.3333333333333333,1.9525316455696202,0.02735229759299781,0.007042253521126761,0.2791994941750183,682.8943516239452,True,Allowed.,NONE,0,0,6.17,-6.17
pay_02098,928,checkout_abandoned,upi,13,2,1,7.09,196,0.699,300,12,reminder,0,15,0.8666666666666667,0.13333333333333333,0.3333333333333333,3.0933333333333333,0.12360939431396786,0.06598984771573604,0.525144547368831,486.40613995827516,True,Allowed.,NONE,1,928,0.928,927.072
pay_02099,4850,technical_error,netbanking,13,1,0,3.38,649,0.98,7548,15,retry,1,14,0.9285714285714286,0.07142857142857142,0.0,0.6425543190249072,0.22831050228310504,0.02,0.7040035860285262,3390.167392238352,True,Allowed.,NONE,1,4850,24.25,4825.75
pay_02103,2570,checkout_abandoned,upi,10,0,1,20.27,376,0.98,2304,23,reminder,1,10,1.0,0.0,0.3333333333333333,1.1154513888888888,0.047014574518100614,0.026525198938992044,0.611396641827635,1568.719369497022,True,Allowed.,NONE,1,2570,2.57,2567.43
pay_02111,967,insufficient_funds,wallet,8,3,0,12.89,182,0.563,890,11,payment_link,0,11,0.7272727272727273,0.2727272727272727,0.0,1.0865168539325842,0.07199424046076314,0.04371584699453552,0.5627504533488815,541.7621883883684,True,Allowed.,NONE,1,967,2.4175,964.5825
pay_02115,2545,insufficient_funds,netbanking,7,2,0,14.64,550,0.887,2082,16,payment_link,0,9,0.7777777777777778,0.2222222222222222,0.0,1.2223823246878003,0.0639386189258312,0.012704174228675136,0.6296279380024795,1596.0406022163104,True,Allowed.,NONE,0,0,6.3625,-6.3625
pay_02127,11725,insufficient_funds,wallet,6,3,3,8.51,234,0.827,11285,3,payment_link,0,9,0.6666666666666666,0.3333333333333333,1.0,1.0389898094816128,0.10515247108307045,0.02553191489361702,0.3069731494389953,3569.9476771722198,True,Allowed.,NONE,0,0,29.3125,-29.3125
pay_02131,6746,insufficient_funds,card,4,1,0,12.64,293,0.98,6409,9,payment_link,1,5,0.8,0.2,0.0,1.0525823061320019,0.07331378299120234,0.013605442176870748,0.6892394040132065,4632.744019473092,True,Allowed.,NONE,0,0,16.865000000000002,-16.865000000000002
pay_02132,1281,insufficient_funds,card,9,1,0,0.56,120,0.936,300,16,payment_link,1,10,0.9,0.1,0.0,4.27,0.641025641025641,0.0743801652892562,0.7518864180103447,959.9640014712517,True,Allowed.,NONE,0,0,3.2025,-3.2025
pay_02144,6304,checkout_abandoned,upi,9,1,0,32.72,524,0.98,6674,18,reminder,1,10,0.9,0.1,0.0,0.9445609829187893,0.02965599051008304,0.017142857142857144,0.605559080040689,3811.140440576504,True,Allowed.,NONE,0,0,6.304,-6.304
pay_02148,4304,insufficient_funds,upi,8,1,0,15.43,194,0.789,5689,17,payment_link,0,9,0.8888888888888888,0.1111111111111111,0.0,0.756547723677272,0.06086427267194157,0.041025641025641026,0.6536194275084862,2802.4180159965244,True,Allowed.,NONE,1,4304,10.76,4293.24
pay_02155,1007,checkout_abandoned,upi,14,2,0,11.91,419,0.98,909,21,reminder,1,16,0.875,0.125,0.0,1.1078107810781077,0.07745933384972889,0.03333333333333333,0.6473931028228611,650.9178545426212,True,Allowed.,NONE,0,0,1.0070000000000001,-1.0070000000000001
pay_02176,5802,insufficient_funds,upi,12,1,0,2.25,672,0.803,7366,9,payment_link,1,13,0.9230769230769231,0.07692307692307693,0.0,0.7876730925875645,0.3076923076923077,0.017830609212481426,0.6775358061875371,3916.55774750009,True,Allowed.,NONE,0,0,14.505,-14.505
pay_02179,1044,insufficient_funds,upi,9,3,0,14.23,649,0.776,552,16,payment_link,0,12,0.75,0.25,0.0,1.891304347826087,0.06565988181221273,0.013846153846153847,0.5891787984806975,612.4926656138482,True,Allowed.,NONE,0,0,2.61,-2.61
pay_02183,2479,checkout_abandoned,upi,9,2,0,23.32,87,0.896,1190,16,reminder,0,11,0.8181818181818182,0.18181818181818182,0.0,2.0831932773109245,0.04111842105263158,0.10227272727272728,0.5935993493515694,1469.0537870425405,True,Allowed.,NONE,0,0,2.479,-2.479
pay_02195,2572,insufficient_funds,card,11,2,0,41.48,231,0.782,3191,23,payment_link,0,13,0.8461538461538461,0.15384615384615385,0.0,0.8060169225947978,0.02354048964218456,0.04741379310344827,0.6149313204689454,1575.1733562461275,True,Allowed.,NONE,1,2572,6.43,2565.57
pay_02202,7860,bank_timeout,netbanking,6,3,0,3.71,82,0.668,7766,21,retry,0,9,0.6666666666666666,0.3333333333333333,0.0,1.0121040432655164,0.21231422505307856,0.07228915662650602,0.5525256768507599,4303.551820046973,True,Allowed.,NONE,0,0,39.300000000000004,-39.300000000000004
pay_02213,1796,bank_timeout,card,15,3,0,5.02,396,0.874,1634,13,retry,0,18,0.8333333333333334,0.16666666666666666,0.0,1.0991432068543452,0.16611295681063123,0.037783375314861464,0.6770545425460083,1207.0099584126308,True,Allowed.,NONE,1,1796,8.98,1787.02
pay_02218,5345,checkout_abandoned,upi,9,2,0,15.37,677,0.896,5114,18,reminder,1,11,0.8181818181818182,0.18181818181818182,0.0,1.0451701212358233,0.06108735491753208,0.01327433628318584,0.6271516639994594,3346.780644077111,True,Allowed.,NONE,1,5345,5.345,5339.655
pay_02221,2638,insufficient_funds,card,15,1,3,15.36,349,0.907,790,4,payment_link,0,16,0.9375,0.0625,1.0,3.339240506329114,0.06112469437652812,0.04285714285714286,0.41101306947309113,1077.6574772700144,True,Allowed.,NONE,0,0,6.595,-6.595
pay_02229,2047,checkout_abandoned,card,10,1,0,16.58,226,0.883,2654,11,reminder,0,11,0.9090909090909091,0.09090909090909091,0.0,0.7712886209495102,0.056882821387940846,0.04405286343612335,0.6971574653052958,1425.0343314799404,True,Allowed.,NONE,1,2047,2.047,2044.953
pay_02232,2766,checkout_abandoned,card,12,3,2,10.65,115,0.849,3826,0,reminder,0,15,0.8,0.2,0.6666666666666666,0.7229482488238369,0.08583690987124463,0.10344827586206896,0.5189446423093063,1432.634880627541,True,Allowed.,NONE,1,2766,2.766,2763.234
pay_02238,6482,bank_timeout,upi,6,3,2,13.18,90,0.552,6524,3,retry,0,9,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.9935622317596566,0.07052186177715092,0.06593406593406594,0.3584650137664824,2291.160219234339,True,Allowed.,NONE,1,6482,32.410000000000004,6449.59
pay_02240,3090,insufficient_funds,upi,9,0,0,35.42,685,0.98,2159,5,payment_link,1,9,1.0,0.0,0.0,1.4312181565539601,0.02745744096650192,0.013119533527696793,0.6580156802246646,2025.5434518942138,True,Allowed.,NONE,1,3090,7.7250000000000005,3082.275
pay_02250,1228,technical_error,wallet,10,1,2,17.01,122,0.943,1304,22,retry,0,11,0.9090909090909091,0.09090909090909091,0.6666666666666666,0.941717791411043,0.05552470849528039,0.08130081300813008,0.5893614313411303,717.595837686908,True,Allowed.,NONE,0,0,6.140000000000001,-6.140000000000001
pay_02252,4250,card_declined,upi,9,2,0,20.12,361,0.811,4560,2,payment_link,0,11,0.8181818181818182,0.18181818181818182,0.0,0.9320175438596491,0.04734848484848485,0.024861878453038673,0.6026961660992917,2550.8337059219893,True,Allowed.,NONE,1,4250,10.625,4239.375
pay_02258,3907,technical_error,card,4,3,1,6.67,296,0.902,3455,18,payment_link,1,7,0.5714285714285714,0.42857142857142855,0.3333333333333333,1.1308248914616499,0.1303780964797914,0.013468013468013467,0.3742055936719083,1452.2537544761458,True,Allowed.,NONE,1,3907,9.7675,3897.2325
pay_02259,2433,bank_timeout,upi,11,1,2,29.33,91,0.93,3685,6,retry,1,12,0.9166666666666666,0.08333333333333333,0.6666666666666666,0.6602442333785618,0.032970656116056714,0.11956521739130435,0.6164474526363909,1487.651652264339,True,Allowed.,NONE,1,2433,12.165000000000001,2420.835
pay_02260,2412,card_declined,card,13,3,0,26.68,564,0.842,2501,8,payment_link,0,16,0.8125,0.1875,0.0,0.9644142343062775,0.036127167630057806,0.023008849557522124,0.6205692342853201,1490.782993096192,True,Allowed.,NONE,1,2412,6.03,2405.97
pay_02270,1745,technical_error,upi,9,3,0,0.74,502,0.856,3673,12,retry,1,12,0.75,0.25,0.0,0.47508848352845084,0.5747126436781609,0.017892644135188866,0.5455114959235223,943.1925603865465,True,Allowed.,NONE,1,1745,8.725,1736.275
pay_02272,1372,checkout_abandoned,upi,9,1,3,1.11,181,0.98,1125,4,reminder,0,10,0.9,0.1,1.0,1.2195555555555555,0.4739336492890995,0.04945054945054945,0.43583279651428103,596.5905968175936,True,Allowed.,NONE,0,0,1.372,-1.372
pay_02274,1626,bank_timeout,upi,10,1,1,15.13,352,0.98,2274,20,retry,0,11,0.9090909090909091,0.09090909090909091,0.3333333333333333,0.7150395778364116,0.0619962802231866,0.028328611898016998,0.6928843776096797,1118.499997993339,True,Allowed.,NONE,0,0,8.13,-8.13
pay_02282,3755,checkout_abandoned,card,12,0,2,5.74,279,0.803,4347,18,reminder,1,12,1.0,0.0,0.6666666666666666,0.8638141246836899,0.14836795252225518,0.04285714285714286,0.603298540940169,2261.6310212303347,True,Allowed.,NONE,0,0,3.755,-3.755
pay_02283,1503,checkout_abandoned,netbanking,5,0,0,9.24,238,0.842,2496,22,reminder,0,5,1.0,0.0,0.0,0.6021634615384616,0.09765625,0.02092050209205021,0.6946953967729412,1042.6241813497306,True,Allowed.,NONE,0,0,1.5030000000000001,-1.5030000000000001
pay_02290,1175,card_declined,netbanking,7,1,1,8.05,167,0.846,715,8,payment_link,0,8,0.875,0.125,0.3333333333333333,1.6433566433566433,0.11049723756906077,0.041666666666666664,0.5762613075706207,674.1695363954793,True,Allowed.,NONE,0,0,2.9375,-2.9375
pay_02297,3080,checkout_abandoned,upi,8,2,1,14.02,595,0.549,2344,2,reminder,0,10,0.8,0.2,0.3333333333333333,1.3139931740614335,0.06657789613848203,0.013422818791946308,0.48316973675478747,1485.0827892047455,True,Allowed.,NONE,1,3080,3.08,3076.92
pay_02313,2446,checkout_abandoned,upi,8,0,0,25.52,366,0.98,3390,20,reminder,0,8,1.0,0.0,0.0,0.7215339233038348,0.03770739064856712,0.021798365122615803,0.6972429641509699,1703.0102903132724,True,Allowed.,NONE,1,2446,2.446,2443.554
pay_02314,7153,checkout_abandoned,netbanking,11,3,3,14.94,183,0.923,8838,11,reminder,0,14,0.7857142857142857,0.21428571428571427,1.0,0.8093460058836841,0.06273525721455459,0.059782608695652176,0.40448785148708716,2886.1486016871345,True,Allowed.,NONE,1,7153,7.1530000000000005,7145.847
pay_02319,11179,insufficient_funds,upi,6,5,0,6.94,401,0.535,10997,11,payment_link,1,11,0.5454545454545454,0.45454545454545453,0.0,1.016549968173138,0.12594458438287154,0.014925373134328358,0.39997568693172947,4443.380704209803,True,Allowed.,NONE,1,11179,27.9475,11151.0525
pay_02325,1215,insufficient_funds,netbanking,8,1,1,13.15,404,0.776,1427,0,payment_link,1,9,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.8514365802382621,0.0706713780918728,0.019753086419753086,0.5815508132402899,703.5467380869522,True,Allowed.,NONE,0,0,3.0375,-3.0375
pay_02334,2990,checkout_abandoned,netbanking,11,1,0,17.46,403,0.885,5327,10,reminder,1,12,0.9166666666666666,0.08333333333333333,0.0,0.5612915336962643,0.05417118093174431,0.027227722772277228,0.7045484657930191,2103.6099127211273,True,Allowed.,NONE,0,0,2.99,-2.99
pay_02335,534,checkout_abandoned,upi,8,0,1,16.41,335,0.98,472,8,reminder,1,8,1.0,0.0,0.3333333333333333,1.13135593220339,0.05743825387708214,0.023809523809523808,0.6165435562547081,328.70025904001415,True,Allowed.,NONE,1,534,0.534,533.466
pay_02338,3538,checkout_abandoned,netbanking,10,1,0,3.16,175,0.98,4393,14,reminder,0,11,0.9090909090909091,0.09090909090909091,0.0,0.8053721830184384,0.24038461538461536,0.056818181818181816,0.7440645231863855,2628.962283033432,True,Allowed.,NONE,0,0,3.5380000000000003,-3.5380000000000003
pay_02339,2537,checkout_abandoned,wallet,4,2,0,7.0,191,0.527,3715,8,reminder,0,6,0.6666666666666666,0.3333333333333333,0.0,0.682907133243607,0.125,0.020833333333333332,0.5189945677111208,1314.1522182831136,True,Allowed.,NONE,0,0,2.537,-2.537
pay_02341,13147,checkout_abandoned,card,9,1,0,32.51,208,0.791,16599,16,reminder,0,10,0.9,0.1,0.0,0.7920356647990843,0.029841838257236648,0.0430622009569378,0.6101798853244546,8008.887952360604,True,Allowed.,NONE,1,13147,13.147,13133.853
pay_02350,25005,checkout_abandoned,wallet,7,6,0,2.14,461,0.493,24835,21,reminder,1,13,0.5384615384615384,0.46153846153846156,0.0,1.0068451781759613,0.3184713375796178,0.015151515151515152,0.345473071742329,8613.549158916938,True,Allowed.,NONE,0,0,25.005,-25.005
pay_02356,5061,card_declined,upi,10,1,0,11.48,147,0.922,6000,16,payment_link,0,11,0.9090909090909091,0.09090909090909091,0.0,0.8435,0.08012820512820512,0.06756756756756757,0.6937116049378439,3498.221932590428,True,Allowed.,NONE,1,5061,12.6525,5048.3475
pay_02358,6410,bank_timeout,card,7,2,0,23.19,89,0.98,7998,15,retry,1,9,0.7777777777777778,0.2222222222222222,0.0,0.8014503625906476,0.0413393964448119,0.07777777777777778,0.628159630402331,3994.4532308789417,True,Allowed.,NONE,1,6410,32.05,6377.95
pay_02370,10280,card_declined,card,15,1,0,0.76,331,0.98,16588,2,payment_link,0,16,0.9375,0.0625,0.0,0.6197251024837231,0.5681818181818182,0.045180722891566265,0.7572575571950276,7758.907687964885,True,Allowed.,NONE,1,10280,25.7,10254.3
pay_02380,3335,bank_timeout,card,13,2,0,14.05,771,0.9,5644,7,retry,0,15,0.8666666666666667,0.13333333333333333,0.0,0.5908929836995039,0.06644518272425248,0.01683937823834197,0.6922451183823213,2291.962469805041,True,Allowed.,NONE,1,3335,16.675,3318.325
pay_02381,723,insufficient_funds,card,8,1,1,7.15,312,0.886,962,0,payment_link,1,9,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.7515592515592515,0.12269938650306748,0.025559105431309903,0.6179929567813712,445.0014077529314,True,Allowed.,NONE,1,723,1.8075,721.1925
pay_02389,588,technical_error,card,8,2,1,2.44,242,0.708,1771,8,retry,0,10,0.8,0.2,0.3333333333333333,0.33201581027667987,0.29069767441860467,0.03292181069958848,0.4927452277866937,286.7941939385759,True,Allowed.,NONE,0,0,2.94,-2.94
pay_02392,942,bank_timeout,upi,11,1,0,3.4,901,0.869,728,9,retry,1,12,0.9166666666666666,0.08333333333333333,0.0,1.293956043956044,0.22727272727272727,0.012195121951219513,0.7339552757175961,686.6758697259755,True,Allowed.,NONE,1,942,4.71,937.29
